hotel_id,city,hotel_name,url,property_type,score,number_of_reviews,price_per_night,price_per_person_night,currency,price_total_source,currency_source,nights,max_guests,latitude,longitude,avg_weather_score,temp_avg,rain,clouds,weather_score_norm,hotel_score_norm,price_score_norm,final_score,facilities,image_url,rank
8309819,Aix en Provence,Lou Pitchoun,https://www.booking.com/hotel/fr/lou-pitchoun-aix-en-provence.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762887522922&force_referer=,APARTMENT,8.5,101,106.7,53.35,EUR,247.0,USD,2.0,2.0,43.5310473,5.4495993,76.33,13.0,0.0,59.155556,7.633,8.5,6.665000000000001,7.786200000000001,"Non-smoking rooms, Free Wifi, Non-smoking rooms, Free Wifi",https://cf.bstatic.com/xdata/images/hotel/square60/694577345.jpg?k=2f3a343bd90b0e4f8d2f9dc2972c4e4a744df473624930f80b32150666c89b97&o=,43
3533916,Aix en Provence,La Gracette,https://www.booking.com/hotel/fr/la-gracette.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762887784311&force_referer=,BED_AND_BREAKFAST,8.5,68,107.56,53.78,EUR,249.0,USD,2.0,2.0,43.490778,5.383993,76.33,13.0,0.0,59.155556,7.633,8.5,6.622,7.7776000000000005,"Non-smoking rooms, Free Wifi, Free parking, Family rooms, Garden",https://cf.bstatic.com/xdata/images/hotel/max200/161928568.jpg?k=78d428945e246427e407b1e9d0bbd4bc96176f8cce2b0087bd1114cda209aeef&o=,44
9709603,Cassis,Studio rénové avec vue magique,https://www.booking.com/hotel/fr/studio-renove-avec-vue-magique.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762888009558&force_referer=,APARTMENT,8.1,29,81.21,40.6,EUR,188.0,USD,2.0,2.0,43.219025355371,5.529711338231,73.67,14.3,0.34,57.023611,7.367,8.1,7.94,7.7748,"Outdoor swimming pool, Non-smoking rooms, Beachfront, Free parking, Terrace",https://cf.bstatic.com/xdata/images/hotel/square60/435182042.jpg?k=04c100b87da3943004af9514b679a4576d03d467f2f5c2a697878a0b45724809&o=,45
9849488,Avignon,La Saraillerie - PATIO - CLIM - WIFI,https://www.booking.com/hotel/fr/la-saraillerie-central-clim-wifi.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTMENT,8.6,80,96.33,48.16,EUR,223.0,USD,2.0,2.0,43.9471806,4.8072535,71.83,12.9,0.0,52.477778,7.183,8.6,7.184,7.75,"Non-smoking rooms, Free Wifi, Family rooms, Non-smoking rooms, Free Wifi",https://cf.bstatic.com/xdata/images/hotel/square60/614189254.jpg?k=e838c7a1c69070ac9ed3df0b01d696e33aabceba3c90ff56ef80e5aaa0784ba8&o=,46
44311,Aix en Provence,Le Concorde,https://www.booking.com/hotel/fr/le-concorde-sarl-aix-en-provence.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,HOTEL,8.0,2267,135.64,45.21,EUR,314.0,USD,2.0,3.0,43.524612221014486,5.453754365444183,76.33,13.0,0.0,59.155556,7.633,8.0,7.478999999999999,7.7490000000000006,"Non-smoking rooms, Facilities for disabled guests, Free Wifi, Private Parking, Family rooms",https://cf.bstatic.com/xdata/images/hotel/square60/231223040.jpg?k=9d63f2480250e7e57c72ae9067819ef22508c716292033053cf487e33a4b660b&o=,47
537469,Avignon,ibis Avignon Centre Gare,https://www.booking.com/hotel/fr/ibis-avignon-centre-gare.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,HOTEL,7.6,1114,57.45,28.73,EUR,133.0,USD,2.0,2.0,43.94229069324134,4.807274341733546,71.83,12.9,0.0,52.477778,7.183,7.6,9.126999999999999,7.7386,"Non-smoking rooms, Facilities for disabled guests, Room service, Free Wifi, Parking",https://cf.bstatic.com/xdata/images/hotel/max200/756924678.jpg?k=e4ddf371ecf9d475730dad78a5f80e40b9bd47e55139080c21a826ab667743be&o=,48
13051520,Marseille,Résidence Kley Marseille République,https://www.booking.com/hotel/fr/residence-kley-marseille-republique.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886743416&force_referer=,APARTHOTEL,7.5,314,70.84,35.42,EUR,164.0,USD,2.0,2.0,43.3010928,5.3699198,76.17,15.1,0.15,60.756944,7.617,7.5,8.458,7.7384,"Non-smoking rooms, Free Wifi, Non-smoking rooms, Free Wifi",https://cf.bstatic.com/xdata/images/hotel/square60/611048444.jpg?k=94a6a2e025df18cd9c220d147ce468f2751df350b0f144694adb7a3b13d1d5ac&o=,49
14009024,Bormes les Mimosas,Le Pin d'Alep,https://www.booking.com/hotel/fr/le-pin-d-alep.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886312305&force_referer=,BED_AND_BREAKFAST,8.6,28,114.47,57.24,EUR,265.0,USD,2.0,2.0,43.131624,6.330185,76.0,13.0,0.0,50.025,7.6,8.6,6.276,7.735200000000001,"Outdoor swimming pool (temporarily closed), Non-smoking rooms, Airport shuttle, Free parking, Tea/Coffee Maker in All Rooms",https://cf.bstatic.com/xdata/images/hotel/max200/705750804.jpg?k=ead5e2f5e45418014aebb7ecda85d09aee2e2e4c879dcd3410baefdd20cfdbcb&o=,50
653737,Marseille,B&B HOTEL Marseille Parc Chanot,https://www.booking.com/hotel/fr/ibis-budget-marseille-prado.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886313825&force_referer=,HOTEL,7.0,1997,51.4,25.7,EUR,119.0,USD,2.0,2.0,43.27456537014636,5.393511426914188,76.17,15.1,0.15,60.756944,7.617,7.0,9.43,7.7328,"Non-smoking rooms, Facilities for disabled guests, Free Wifi, Private Parking, 24-hour front desk",https://cf.bstatic.com/xdata/images/hotel/square60/536156077.jpg?k=f68104711925488487adf4f20198cb5fcb240e7f4a4c1e806c7a9b9dd5b98964&o=,51
1242827,Avignon,Appartements La Croix - Hyper Centre - Palais des Papes et Pont d'Avignon - WiFi,https://www.booking.com/hotel/fr/appartements-la-croix.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTMENT,8.1,658,79.05,39.52,EUR,183.0,USD,2.0,2.0,43.95147165809491,4.8045851708045575,71.83,12.9,0.0,52.477778,7.183,8.1,8.047999999999998,7.7228,"Non-smoking rooms, Facilities for disabled guests, Fast free Wifi 177 Mbps), Parking, Family rooms",https://cf.bstatic.com/xdata/images/hotel/square60/704368219.jpg?k=221e1ed6fb7c5427b0208337a4bd99e1367cb1628e48c7340f076aa6c176024b&o=,52
47836,Avignon,Garlande Hôtel Avignon Centre,https://www.booking.com/hotel/fr/de-garlande.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,HOTEL,8.8,700,112.31,56.16,EUR,260.0,USD,2.0,2.0,43.94761833011378,4.806803539395332,71.83,12.9,0.0,52.477778,7.183,8.8,6.384,7.67,"Non-smoking rooms, Airport shuttle, Facilities for disabled guests, Free Wifi, Very Good Breakfast",https://cf.bstatic.com/xdata/images/hotel/max200/545580779.jpg?k=9f817b1f05cb1d3b8176ec533a9141f155aa470fb8422321e03f23d9a397c8a4&o=,53
11343333,Aix en Provence,Terrasse & Spa dans Aix Hypercentre,https://www.booking.com/hotel/fr/waves-house.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTMENT,8.8,29,130.89,65.44,EUR,303.0,USD,2.0,2.0,43.5255712,5.4423252,76.33,13.0,0.0,59.155556,7.633,8.8,5.4559999999999995,7.6644000000000005,"Non-smoking rooms, Free Wifi, Terrace, Non-smoking rooms, Free Wifi",https://cf.bstatic.com/xdata/images/hotel/square60/527955796.jpg?k=6482ec572ddf1e08ff856437bb497e68276218065b530ff5c37af4cd4553e985&o=,54
51433,Avignon,Régina Boutique Hotel,https://www.booking.com/hotel/fr/hotelreginaavignon.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,HOTEL,7.6,2321,65.66,32.83,EUR,152.0,USD,2.0,2.0,43.948165800766326,4.805764853954315,71.83,12.9,0.0,52.477778,7.183,7.6,8.717,7.6566,"Non-smoking rooms, Free Wifi, Parking, Tea/Coffee Maker in All Rooms, Good Breakfast",https://cf.bstatic.com/xdata/images/hotel/max200/109792086.jpg?k=4e8d959e13521f5e8c21dcec8b159ce490cd4092d681b403b350c80fd635f5c1&o=,55
10264642,Bormes les Mimosas,SELECT'soHOME - T2 entièrement rénové à quelques pas de la plage - POS07,https://www.booking.com/hotel/fr/select-sohome-t2-entierement-renove-a-quelques-pas-de-la-plage-pos07.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762887571518&force_referer=,APARTMENT,8.0,11,216.85,54.21,EUR,502.0,USD,2.0,4.0,43.124018,6.351083,76.0,13.0,0.0,50.025,7.6,8.0,6.578999999999999,7.5558,"Outdoor swimming pool, Non-smoking rooms, Free Wifi, Free parking, Outdoor swimming pool",https://cf.bstatic.com/xdata/images/hotel/square60/469305284.jpg?k=69c54a5b8b9bb86a3b3ca819f4034d7522031bdc71faf44b233d85f1e2274024&o=,56
2861546,Aix en Provence,Hotel Cardinal,https://www.booking.com/hotel/fr/cardinal.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886394488&force_referer=,HOTEL,8.6,1481,135.21,67.6,EUR,313.0,USD,2.0,2.0,43.5255987,5.45172079999998,76.33,13.0,0.0,59.155556,7.633,8.6,5.24,7.5412,"Non-smoking rooms, Free Wifi, Good Breakfast, Non-smoking rooms, Free Wifi",https://cf.bstatic.com/xdata/images/hotel/square60/120237817.jpg?k=600b321407d200cd7767983acab5e07284cea064c7ac5fc8953353975e21d1b1&o=,57
10636298,Marseille,Loft 200m2 avec écran led géant de 10m2,https://www.booking.com/hotel/fr/t4-loft-paradis.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTHOTEL,9.4,52,171.49,85.75,EUR,397.0,USD,2.0,2.0,43.2865487,5.3797922,76.17,15.1,0.15,60.756944,7.617,9.4,3.4250000000000003,7.491800000000001,"Non-smoking rooms, Free Wifi, Non-smoking rooms, Free Wifi",https://cf.bstatic.com/xdata/images/hotel/square60/489477543.jpg?k=1f81da4adc568c161ce15b874205605445c058e3370493b11bbf65c6425baa27&o=,58
9074039,Bormes les Mimosas,Auberge du Dom,https://www.booking.com/hotel/fr/auberge-du-dom.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886230466&force_referer=,BED_AND_BREAKFAST,8.5,213,136.07,68.03,EUR,315.0,USD,2.0,2.0,43.17857868006767,6.33731499579012,76.0,13.0,0.0,50.025,7.6,8.5,5.196999999999999,7.4794,"Outdoor swimming pool, Free Wifi, Free parking, Family rooms, Tea/Coffee Maker in All Rooms",https://cf.bstatic.com/xdata/images/hotel/max200/397483124.jpg?k=b5dcffea6b12cdd06321df25ecec075830b33114d2fda7aebb6005231367d896&o=,59
548552,Avignon,Appartement Les Hortensias,https://www.booking.com/hotel/fr/les-hortensias-avignon.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886911900&force_referer=,APARTMENT,9.2,58,148.6,74.3,EUR,344.0,USD,2.0,2.0,43.94337669999999,4.819127299999991,71.83,12.9,0.0,52.477778,7.183,9.2,4.57,7.4672,"Non-smoking rooms, Airport shuttle, Free Wifi, Free parking, Family rooms",https://cf.bstatic.com/xdata/images/hotel/square60/19622971.jpg?k=4367e31106baa535e50de810e4311660b31253f17621969687c408f96d62c224&o=,60
11100413,Bormes les Mimosas,"T2 Mer 50m avec Clim, jardin et garage",https://www.booking.com/hotel/fr/les-rives-yourhosthelper.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTMENT,7.2,5,,,,,,,,43.1223918,6.3582659,76.0,13.0,0.0,50.025,7.6,7.2,,7.3999999999999995,"Outdoor swimming pool, Free Wifi, Free parking, Private beach area, Outdoor swimming pool",https://cf.bstatic.com/xdata/images/hotel/square60/507411796.jpg?k=52c5ee54089476e3ac9a7dd6ff64175025371ca56b83a71c8486c9fd34dac3be&o=,61
12765562,Cassis,charmant T2 centre cassis avec parking,https://www.booking.com/hotel/fr/charmant-t2-centre-cassis-avec-parking.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886571338&force_referer=,APARTMENT,8.3,14,127.0,63.5,EUR,294.0,USD,2.0,2.0,43.2121229,5.5411663,73.67,14.3,0.34,57.023611,7.367,8.3,5.6499999999999995,7.3968,"Non-smoking rooms, Free Wifi, Free parking, Terrace, Garden",https://cf.bstatic.com/xdata/images/hotel/square60/595225549.jpg?k=6d746820f78df7983411d1d62550c1745f3740ec62cd12cd19a757380400d6c7&o=,62
8641532,Avignon,Les Précieuses Suites & Spa II,https://www.booking.com/hotel/fr/les-precieuses-suites-amp-spa-ii.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTMENT,9.5,104,168.03,84.02,EUR,389.0,USD,2.0,2.0,43.9485731,4.8015496,71.83,12.9,0.0,52.477778,7.183,9.5,3.5980000000000008,7.392800000000001,"Non-smoking rooms, Spa, Free Wifi, Free parking, 24-hour front desk",https://cf.bstatic.com/xdata/images/hotel/square60/373982269.jpg?k=4cf2e2dd96d8fca7e863232bfaeb5c530e2d3f7866acce35b457edd5064ab428&o=,63
13436478,Marseille,Maison Galante au Vieux Port,https://www.booking.com/hotel/fr/maison-galante-au-vieux-port.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,APARTHOTEL,8.8,83,161.12,80.56,EUR,373.0,USD,2.0,2.0,43.293512,5.372234,76.17,15.1,0.15,60.756944,7.617,8.8,3.944,7.355600000000001,"Non-smoking rooms, Beachfront, Free Wifi, Parking, Terrace",https://cf.bstatic.com/xdata/images/hotel/square60/637569540.jpg?k=0a79ae38acf9e9cbf18faceae68edfba6ed5b026142f7987c708f8ed7f2f85bc&o=,64
7666352,Bormes les Mimosas,SELECT'soHOME - Résidence Le Poséidon - Piscine & Parking - Appartement pour 4 personnes - POS03,https://www.booking.com/hotel/fr/poseidon-2-pieces-32-m2-piscine-et-garage-prive.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762887444942&force_referer=,APARTMENT,8.0,12,198.27,66.09,EUR,459.0,USD,2.0,3.0,43.12415,6.351192,76.0,13.0,0.0,50.025,7.6,8.0,5.390999999999999,7.3182,"Outdoor swimming pool, Non-smoking rooms, Free Wifi, Free parking, Outdoor swimming pool",https://cf.bstatic.com/xdata/images/hotel/square60/345436231.jpg?k=cce36cfa132e421c8146ab09519a36fd81038d2694e31959c90901b3fe5e9183&o=,65
2701998,Aix en Provence,Domaine de Saint Clair,https://www.booking.com/hotel/fr/domaine-de-saint-clair.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,BED_AND_BREAKFAST,9.6,187,242.33,121.17,EUR,561.0,USD,2.0,2.0,43.4991564242671,5.43205648570552,76.33,13.0,0.0,59.155556,7.633,9.6,0.0,6.8932,"Outdoor swimming pool, Non-smoking rooms, Free Wifi, Free parking, Terrace",https://cf.bstatic.com/xdata/images/hotel/max200/114058092.jpg?k=e92a1d420266772e87288bb038651fd9ec0b4ec93449d390267bc980c4687c0e&o=,66
5004408,Aix en Provence,Villa Saint-Ange,https://www.booking.com/hotel/fr/villa-saint-ange.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,HOTEL,9.3,370,324.84,162.42,EUR,752.0,USD,2.0,2.0,43.523068,5.457699,76.33,13.0,0.0,59.155556,7.633,9.3,0.0,6.773200000000001,"Outdoor swimming pool (temporarily closed), Non-smoking rooms, Spa, Airport shuttle, Fitness center",https://cf.bstatic.com/xdata/images/hotel/max200/579625086.jpg?k=86c519b590369cc34dc4a14257d91dbf1f4d28c883a9c711d3b5e9d4657fa241&o=,67
8686010,Bormes les Mimosas,Villa Les Alyzés,https://www.booking.com/hotel/fr/villa-les-alyzees.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886508908&force_referer=,VILLA,9.3,4,863.07,431.53,EUR,1998.0,USD,2.0,2.0,43.095047,6.35512,76.0,13.0,0.0,50.025,7.6,9.3,0.0,6.760000000000001,"Outdoor swimming pool, Non-smoking rooms, Free Wifi, Beachfront, Free parking",https://cf.bstatic.com/xdata/images/hotel/square60/370558653.jpg?k=d91d7e9ace9efedd756fdd0af100510e0eb2b53a09f88de24fb529a1ff336adc&o=,68
12588954,Marseille,Liberté et élégance au coeur de Marseille,https://www.booking.com/hotel/fr/liberte-elegance.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762887343698&force_referer=,APARTMENT,9.0,42,241.04,120.52,EUR,558.0,USD,2.0,2.0,43.3011498,5.3825244,76.17,15.1,0.15,60.756944,7.617,9.0,0.0,6.646800000000001,"Non-smoking rooms, Free Wifi, Terrace, Heating, Non-smoking rooms",https://cf.bstatic.com/xdata/images/hotel/square60/586427725.jpg?k=83c993bda6cecbb2e1881c24cf04e7e2f25c17e2c644218d33dcd80ab62bd740&o=,69
4044650,Marseille,Les Bords De Mer,https://www.booking.com/hotel/fr/les-bords-de-mer.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=,HOTEL,8.9,248,260.91,130.45,EUR,604.0,USD,2.0,2.0,43.28959,5.354999,76.17,15.1,0.15,60.756944,7.617,8.9,0.0,6.606800000000001,"2 swimming pools, Non-smoking rooms, Spa, Airport shuttle, Facilities for disabled guests",https://cf.bstatic.com/xdata/images/hotel/max200/560549712.jpg?k=ad93c90cc368fd52fcab5d533bf3937303ec39535eccd05c9e914ced9c92d407&o=,70
7647896,Bormes les Mimosas,"SELECT'SO HOME - Vacances au Poséidon - Duplex 6 personnes, parking privé, piscine, animaux admis - POS-B",https://www.booking.com/hotel/fr/poseidon-mazet-b-58-m2.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762887554144&force_referer=,APARTMENT,8.4,7,241.04,120.52,EUR,558.0,USD,2.0,2.0,43.12415,6.351192,76.0,13.0,0.0,50.025,7.6,8.4,0.0,6.4,"Outdoor swimming pool, Non-smoking rooms, Free Wifi, Free parking, Outdoor swimming pool",https://cf.bstatic.com/xdata/images/hotel/square60/763108634.jpg?k=24dad378c544376f949c6d6baf63a32142d4793b3740fc4ddda8de7cd211760f&o=,71
9217486,Avignon,Le Vieux Sextier - AC Clim - Lumineux - WIFI - Hypercentre,https://www.booking.com/hotel/fr/le-vieux-sextier-lumineux-wifi-hyper-centre.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762887757227&force_referer=,APARTMENT,8.4,24,317.93,158.96,EUR,736.0,USD,2.0,2.0,43.9481906,4.808427,71.83,12.9,0.0,52.477778,7.183,8.4,0.0,6.2332,"Non-smoking rooms, Free Wifi, Family rooms, Non-smoking rooms, Free Wifi",https://cf.bstatic.com/xdata/images/hotel/square60/411460450.jpg?k=8fd405b8db7b5d904c6bf887c7c2d5f0abb693d554a7184a84f69a6cb98a6d22&o=,72
7688195,Bormes les Mimosas,SELECT'SO HOME - Résidence Le Poséidon - Mazet en Duplex - Prestations de qualité & Services Hôteliers - POS-E,https://www.booking.com/hotel/fr/poseidon-mazet-e-58-m2-en-duplex-piscine-et-garage.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886631293&force_referer=,APARTMENT,,0,241.04,120.52,EUR,558.0,USD,2.0,2.0,43.12415,6.351192,76.0,13.0,0.0,50.025,7.6,,0.0,,"Outdoor swimming pool, Non-smoking rooms, Free Wifi, Free parking, Outdoor swimming pool",https://cf.bstatic.com/xdata/images/hotel/square60/769101629.jpg?k=39790dcd2d97a78b579340ca6ef1d360f2a149f47dd770cdc0107548cfd4f3f2&o=,
15248499,Cassis,Villa Prestige Cassis,https://www.booking.com/hotel/fr/villa-prestige-cassis.html?checkin=2025-12-11&checkout=2025-12-13&group_adults=2&no_rooms=1&group_children=&chal_t=1762886372301&force_referer=,VILLA,,0,827.21,413.61,EUR,1915.0,USD,2.0,2.0,43.2158779,5.5507099,73.67,14.3,0.34,57.023611,7.367,,0.0,,"Outdoor swimming pool, Non-smoking rooms, Free Wifi, Free parking, Family rooms",https://cf.bstatic.com/xdata/images/hotel/square60/774924835.jpg?k=5f2f63e5be43cd07736331f6e4a54fb35e67cfa75c30c419e4c951ce1ea15de8&o=,
